example_id                                                                                        | status  | run_time        |
./spec/rubocop/cop/layout/space_inside_parens_spec.rb[1:3:9]                                      | passed  | 0.00319 seconds |
./spec/rubocop/cop/layout/space_inside_parens_spec.rb[1:3:10]                                     | passed  | 0.00697 seconds |
./spec/rubocop/cop/layout/space_inside_parens_spec.rb[1:3:11]                                     | passed  | 0.0022 seconds  |
./spec/rubocop/cop/layout/space_inside_parens_spec.rb[1:3:12]                                     | passed  | 0.00386 seconds |
./spec/rubocop/cop/layout/space_inside_parens_spec.rb[1:3:13]                                     | passed  | 0.01112 seconds |
./spec/rubocop/cop/layout/space_inside_parens_spec.rb[1:3:14]                                     | passed  | 0.00728 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:1:1]                  | passed  | 0.00287 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:1:2]                  | passed  | 0.00567 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:1:3]                  | passed  | 0.00308 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:1:4]                  | passed  | 0.00338 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:1:5]                  | passed  | 0.00266 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:1:6]                  | passed  | 0.00239 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:1:7]                  | passed  | 0.00262 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:1:8]                  | passed  | 0.00488 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:1:9]                  | passed  | 0.00253 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:1:10]                 | passed  | 0.00227 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:1:11:1]               | passed  | 0.00293 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:1:12:1]               | passed  | 0.00536 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:1:13:1]               | passed  | 0.00323 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:2:1]                  | passed  | 0.00231 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:2:2]                  | passed  | 0.00218 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:2:3]                  | passed  | 0.00509 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:2:4]                  | passed  | 0.00277 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:2:5]                  | passed  | 0.00177 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:2:6]                  | passed  | 0.00295 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:2:7]                  | passed  | 0.00271 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:2:8]                  | passed  | 0.00327 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:2:9]                  | passed  | 0.00184 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:2:10]                 | passed  | 0.00191 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:2:11:1]               | passed  | 0.00496 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:2:12:1]               | passed  | 0.00236 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:2:13:1]               | passed  | 0.00256 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:3:1]                  | passed  | 0.00288 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:3:2]                  | passed  | 0.00286 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:3:3]                  | passed  | 0.00457 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:3:4]                  | passed  | 0.00353 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:3:5]                  | passed  | 0.00361 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:3:6]                  | passed  | 0.00424 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:3:7]                  | passed  | 0.00203 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:3:8]                  | passed  | 0.00237 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:3:9]                  | passed  | 0.00306 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:3:10]                 | passed  | 0.00258 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:3:11:1]               | passed  | 0.0049 seconds  |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:3:12:1]               | passed  | 0.00276 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:3:13:1]               | passed  | 0.00381 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:4:1]                  | passed  | 0.00477 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:4:2]                  | passed  | 0.00316 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:4:3]                  | passed  | 0.00494 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:4:4]                  | passed  | 0.00282 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:4:5]                  | passed  | 0.00274 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:4:6]                  | passed  | 0.00482 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:4:7]                  | passed  | 0.0021 seconds  |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:4:8]                  | passed  | 0.00266 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:4:9]                  | passed  | 0.00373 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:4:10]                 | passed  | 0.00323 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:4:11:1]               | passed  | 0.00266 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:4:12:1]               | passed  | 0.00615 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:4:13:1]               | passed  | 0.00302 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:5:1]                  | passed  | 0.00323 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:5:2]                  | passed  | 0.00307 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:5:3]                  | passed  | 0.00331 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:5:4]                  | passed  | 0.00661 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:5:5]                  | passed  | 0.00206 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:5:6]                  | passed  | 0.00416 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:5:7]                  | passed  | 0.00379 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:5:8]                  | passed  | 0.00283 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:5:9]                  | passed  | 0.00236 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:5:10]                 | passed  | 0.00252 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:5:11:1]               | passed  | 0.00314 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:5:12:1]               | passed  | 0.00578 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:5:13:1]               | passed  | 0.00308 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:6:1]                  | passed  | 0.00271 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:6:2]                  | passed  | 0.0029 seconds  |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:6:3]                  | passed  | 0.00491 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:6:4]                  | passed  | 0.00599 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:6:5]                  | passed  | 0.0025 seconds  |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:6:6]                  | passed  | 0.00231 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:6:7]                  | passed  | 0.00281 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:6:8]                  | passed  | 0.00243 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:6:9]                  | passed  | 0.00226 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:6:10]                 | passed  | 0.00421 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:6:11:1]               | passed  | 0.00239 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:6:12:1]               | passed  | 0.003 seconds   |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:6:13:1]               | passed  | 0.00368 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:7:1]                  | passed  | 0.00333 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:7:2]                  | passed  | 0.00311 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:7:3]                  | passed  | 0.003 seconds   |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:7:4]                  | passed  | 0.00611 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:7:5]                  | passed  | 0.00439 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:7:6]                  | passed  | 0.00338 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:7:7]                  | passed  | 0.00214 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:7:8]                  | passed  | 0.00277 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:7:9]                  | passed  | 0.00241 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:7:10]                 | passed  | 0.00205 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:7:11:1]               | passed  | 0.0026 seconds  |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:7:12:1]               | passed  | 0.00465 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:7:13:1]               | passed  | 0.00332 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:8:1]                  | passed  | 0.00265 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:8:2]                  | passed  | 0.00222 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:8:3]                  | passed  | 0.00251 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:8:4]                  | passed  | 0.00505 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:8:5]                  | passed  | 0.00204 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:8:6]                  | passed  | 0.00203 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:8:7]                  | passed  | 0.0017 seconds  |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:8:8]                  | passed  | 0.00421 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:8:9]                  | passed  | 0.00201 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:8:10]                 | passed  | 0.00293 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:8:11:1]               | passed  | 0.00231 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:8:12:1]               | passed  | 0.00233 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:8:13:1]               | passed  | 0.00322 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:9:1]                  | passed  | 0.00248 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:9:2]                  | passed  | 0.00228 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:9:3]                  | passed  | 0.00297 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:9:4]                  | passed  | 0.00242 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:9:5]                  | passed  | 0.00398 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:9:6]                  | passed  | 0.00253 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:9:7]                  | passed  | 0.00174 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:9:8]                  | passed  | 0.0044 seconds  |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:9:9]                  | passed  | 0.00298 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:9:10]                 | passed  | 0.00193 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:9:11:1]               | passed  | 0.00265 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:9:12:1]               | passed  | 0.00228 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:9:13:1]               | passed  | 0.0026 seconds  |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:10:1]                 | passed  | 0.00314 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:10:2]                 | passed  | 0.00552 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:10:3]                 | passed  | 0.00235 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:10:4]                 | passed  | 0.00282 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:10:5]                 | passed  | 0.00177 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:10:6]                 | passed  | 0.00175 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:10:7]                 | passed  | 0.0014 seconds  |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:10:8]                 | passed  | 0.00182 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:10:9]                 | passed  | 0.00334 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:10:10]                | passed  | 0.0017 seconds  |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:10:11:1]              | passed  | 0.00474 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:10:12:1]              | passed  | 0.0022 seconds  |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:10:13:1]              | passed  | 0.00401 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:11:1]                 | passed  | 0.00268 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:11:2]                 | passed  | 0.00542 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:11:3]                 | passed  | 0.00692 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:11:4]                 | passed  | 0.00333 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:11:5]                 | passed  | 0.00172 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:11:6]                 | passed  | 0.00299 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:11:7]                 | passed  | 0.00396 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:11:8]                 | passed  | 0.00407 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:11:9]                 | passed  | 0.00246 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:11:10]                | passed  | 0.00188 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:11:11:1]              | passed  | 0.00305 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:11:12:1]              | passed  | 0.00363 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:11:13:1]              | passed  | 0.00674 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:12:1]                 | passed  | 0.00343 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:12:2]                 | passed  | 0.00274 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:12:3]                 | passed  | 0.00528 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:12:4]                 | passed  | 0.00295 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:12:5]                 | passed  | 0.00359 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:12:6]                 | passed  | 0.00266 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:12:7]                 | passed  | 0.00204 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:12:8]                 | passed  | 0.00235 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:12:9]                 | passed  | 0.00279 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:12:10]                | passed  | 0.00458 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:12:11:1]              | passed  | 0.00363 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:12:12:1]              | passed  | 0.00581 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:12:13:1]              | passed  | 0.00263 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:13:1]                 | passed  | 0.00374 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:13:2]                 | passed  | 0.00384 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:13:3]                 | passed  | 0.0024 seconds  |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:13:4]                 | passed  | 0.00547 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:13:5]                 | passed  | 0.0026 seconds  |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:13:6]                 | passed  | 0.00344 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:13:7]                 | passed  | 0.00401 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:13:8]                 | passed  | 0.00201 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:13:9]                 | passed  | 0.0027 seconds  |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:13:10]                | passed  | 0.00156 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:13:11:1]              | passed  | 0.00307 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:13:12:1]              | passed  | 0.00251 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:13:13:1]              | passed  | 0.00236 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:14:1]                 | passed  | 0.00584 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:14:2]                 | passed  | 0.00331 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:14:3]                 | passed  | 0.00301 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:14:4]                 | passed  | 0.00315 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:14:5]                 | passed  | 0.00242 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:14:6]                 | passed  | 0.00247 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:14:7]                 | passed  | 0.00214 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:14:8]                 | passed  | 0.00477 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:14:9]                 | passed  | 0.00244 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:14:10]                | passed  | 0.00288 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:14:11:1]              | passed  | 0.0046 seconds  |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:14:12:1]              | passed  | 0.00329 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:14:13:1]              | passed  | 0.00547 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:15:1]                 | passed  | 0.00313 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:15:2]                 | passed  | 0.00262 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:15:3]                 | passed  | 0.0024 seconds  |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:15:4]                 | passed  | 0.00415 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:15:5]                 | passed  | 0.00395 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:15:6]                 | passed  | 0.00174 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:15:7]                 | passed  | 0.00185 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:15:8]                 | passed  | 0.00211 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:15:9]                 | passed  | 0.0018 seconds  |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:15:10]                | passed  | 0.00453 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:15:11:1]              | passed  | 0.0021 seconds  |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:15:12:1]              | passed  | 0.00276 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:15:13:1]              | passed  | 0.00436 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:16:1]                 | passed  | 0.00251 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:16:2]                 | passed  | 0.00511 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:16:3]                 | passed  | 0.00273 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:16:4]                 | passed  | 0.00424 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:16:5]                 | passed  | 0.00358 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:16:6]                 | passed  | 0.00192 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:16:7]                 | passed  | 0.00268 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:16:8]                 | passed  | 0.00416 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:16:9]                 | passed  | 0.00227 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:16:10]                | passed  | 0.00247 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:16:11:1]              | passed  | 0.00246 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:16:12:1]              | passed  | 0.00473 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:16:13:1]              | passed  | 0.00215 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:17:1]                 | passed  | 0.00224 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:17:2]                 | passed  | 0.00638 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:17:3]                 | passed  | 0.00278 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:17:4]                 | passed  | 0.00295 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:17:5]                 | passed  | 0.00235 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:17:6]                 | passed  | 0.0016 seconds  |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:17:7]                 | passed  | 0.00434 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:17:8]                 | passed  | 0.00231 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:17:9]                 | passed  | 0.00249 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:17:10]                | passed  | 0.00168 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:17:11:1]              | passed  | 0.00222 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:17:12:1]              | passed  | 0.00293 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:17:13:1]              | passed  | 0.00507 seconds |
./spec/rubocop/cop/layout/space_inside_percent_literal_delimiters_spec.rb[1:18:1]                 | passed  | 0.00257 seconds |
